Date,OperatingIncome,GrossProfit,SellingAndMarketingExpense,OperatingRevenue,TotalRevenue,SellingGeneralAndAdministration,TotalExpenses,EBIT,NetIncome,AccountsPayable,CashAndCashEquivalents,RetainedEarnings,Properties,Inventory,ShareIssued,AccountsReceivable,LongTermDebt,OrdinarySharesNumber,CommonStock,TotalCapitalization,Exchange,Buy_Close,Sale_Close,Year,COMPANY
1997-12-31,NA,NA,-1.0,1087500000.0,1087500000.0,333100000.0,NA,NA,299700000.0,NA,852600000.0,1236000000.0,NA,NA,136696000,-1.0,400200000.0,136696000,-1.0,2313100000.0,NYSE,NA,NA,1997,RF
1998-12-31,NA,NA,-1.0,1799500000.0,1799500000.0,528400000.0,NA,NA,421700000.0,NA,1996900000.0,1729300000.0,NA,NA,220454000,292000000.0,571000000.0,220454000,-1.0,3571400000.0,NYSE,NA,NA,1998,RF
1999-12-31,NA,NA,-1.0,1963000000.0,1963000000.0,551600000.0,NA,NA,525400000.0,NA,1403100000.0,2044200000.0,NA,NA,220636000,306700000.0,1750900000.0,220636000,137900000.0,4816000000.0,NYSE,NA,NA,1999,RF
2000-12-31,NA,NA,-1.0,1990007000.0,1990007000.0,588857000.0,NA,NA,527523000.0,NA,1214118000.0,2333285000.0,NA,NA,219769018,349637000.0,4478027000.0,219769018,139105000.0,7935971000.0,NYSE,NA,NA,2000,RF
2001-12-31,NA,NA,-1.0,2407378000.0,2407378000.0,879688000.0,NA,NA,508934000.0,NA,1906784000.0,2591962000.0,NA,NA,230081087,773571000.0,4747674000.0,230081087,143801000.0,8783439000.0,NYSE,NA,NA,2001,RF
2002-12-31,NA,NA,-1.0,2756466000.0,2756466000.0,1026569000.0,NA,NA,619902000.0,NA,1881098000.0,2952657000.0,NA,NA,221336905,674425000.0,5386109000.0,221336905,138336000.0,9564531000.0,NYSE,NA,NA,2002,RF
2003-12-31,NA,NA,-1.0,2873355000.0,2873355000.0,1122084000.0,NA,NA,651841000.0,NA,1352390000.0,3329023000.0,NA,NA,221967484,698076000.0,5711752000.0,221967484,139598000.0,10163867000.0,NYSE,NA,NA,2003,RF
2004-12-31,NA,NA,-1.0,3767388000.0,3767388000.0,1425075000.0,NA,NA,823765000.0,NA,1968417000.0,3662971000.0,NA,NA,466241489,345563000.0,7239585000.0,466241489,4671000.0,17989042000.0,NYSE,NA,NA,2004,RF
2005-12-31,NA,NA,-1.0,4634051000.0,4634051000.0,1739017000.0,NA,NA,1000544000.0,NA,2506658000.0,4034905000.0,NA,NA,456347629,420818000.0,6971680000.0,456347629,4738000.0,17585963000.0,NYSE,35.16,NA,2005,RF
2006-12-31,NA,NA,74453000.0,5415546000.0,5415546000.0,2059656000.0,NA,NA,1353145000.0,NA,3821343000.0,4493245000.0,NA,NA,730075510,666410000.0,8642649000.0,730075510,7303000.0,29344103000.0,NYSE,34.75,21.69,2006,RF
2007-12-31,NA,NA,134050000.0,7254201000.0,7254201000.0,2605919000.0,NA,NA,1251095000.0,NA,3752071000.0,4439505000.0,NA,NA,734689800,615711000.0,11324790000.0,693635687,7347000.0,31147819000.0,NYSE,NA,4.15,2007,RF
2008-12-31,NA,NA,96916000.0,6916187000.0,6916187000.0,2452855000.0,NA,NA,-5595774000.0,NA,10182296000.0,-1868752000.0,NA,NA,735667693,458120000.0,19231277000.0,691366000,7357000.0,36044114000.0,NYSE,4.41,NA,2008,RF
2009-12-31,NA,NA,75000000.0,6954000000.0,6954000000.0,2571000000.0,NA,NA,-1031000000.0,NA,7632000000.0,-3235000000.0,NA,NA,1235850589,468000000.0,18464000000.0,1192609569,12000000.0,36345000000.0,NYSE,7.77,7.46,2009,RF
2010-12-31,NA,NA,68000000.0,6961000000.0,6961000000.0,2606000000.0,NA,NA,-539000000.0,NA,6523000000.0,-4047000000.0,NA,NA,1299000755,421000000.0,13190000000.0,1256236497,13000000.0,29924000000.0,NYSE,7.29,5.88,2010,RF
2011-12-31,NA,NA,97000000.0,5551000000.0,5551000000.0,1821000000.0,NA,NA,-215000000.0,NA,7045000000.0,-4527000000.0,NA,NA,1301230838,361000000.0,8110000000.0,1258816394,13000000.0,24609000000.0,NYSE,6.58,7.74,2011,RF
2012-12-31,NA,NA,87000000.0,5235000000.0,5235000000.0,1932000000.0,NA,NA,1120000000.0,NA,5489000000.0,-3338000000.0,NA,NA,1454626952,344000000.0,5861000000.0,1413339492,15000000.0,21360000000.0,NYSE,8.02,10.62,2012,RF
2013-12-31,NA,NA,98000000.0,5145000000.0,5145000000.0,2022000000.0,NA,NA,1122000000.0,NA,5273000000.0,-2216000000.0,NA,NA,1419006360,313000000.0,4830000000.0,1377720684,14000000.0,20598000000.0,NYSE,11.25,9.85,2013,RF
2014-12-31,NA,NA,95000000.0,5039000000.0,5039000000.0,2036000000.0,NA,NA,1155000000.0,NA,3904000000.0,-1061000000.0,NA,NA,1395204638,310000000.0,3462000000.0,1353941993,14000000.0,20451000000.0,NYSE,9.46,8.16,2014,RF
2015-12-31,NA,NA,98000000.0,5352000000.0,5352000000.0,2235000000.0,NA,NA,1062000000.0,NA,5314000000.0,-115000000.0,NA,NA,1338591703,319000000.0,8349000000.0,1297330685,13000000.0,25193000000.0,NYSE,7.89,16.105,2015,RF
2016-12-31,NA,NA,101000000.0,5596000000.0,5596000000.0,2264000000.0,NA,NA,1163000000.0,NA,5436000000.0,666000000.0,NA,NA,1255839866,319000000.0,7763000000.0,1214580547,13000000.0,24427000000.0,NYSE,14.58,19.51,2016,RF
2017-12-31,NA,NA,93000000.0,5654000000.0,5654000000.0,2311000000.0,NA,NA,1263000000.0,NA,3911000000.0,1628000000.0,NA,NA,1175327565,337000000.0,8132000000.0,1134068245,12000000.0,24324000000.0,NYSE,18.16,NA,2017,RF
2018-12-31,NA,NA,92000000.0,5821000000.0,5821000000.0,2322000000.0,NA,NA,1759000000.0,NA,3538000000.0,2828000000.0,NA,NA,1068858925,375000000.0,12424000000.0,1027826249,11000000.0,27514000000.0,NYSE,14.67,14.96,2018,RF
2019-12-31,NA,NA,97000000.0,5820000000.0,5820000000.0,2234000000.0,NA,NA,1582000000.0,NA,4114000000.0,3751000000.0,NA,NA,998278188,362000000.0,7879000000.0,957245512,10000000.0,24174000000.0,NYSE,8.3,21.785,2019,RF
2020-12-31,NA,NA,94000000.0,6225000000.0,6225000000.0,2400000000.0,NA,NA,1094000000.0,NA,17956000000.0,3770000000.0,NA,NA,1001507052,346000000.0,3569000000.0,960474376,10000000.0,21680000000.0,NYSE,NA,0.325,2020,RF
2006-06-30,302700000.0,500300000.0,NA,1933300000.0,1933300000.0,195900000.0,1630600000.0,302700000.0,166700000.0,78400000.0,50100000.0,-1.0,-1.0,NA,139213481,404200000.0,-1.0,139213481,-1.0,1043200000.0,NYSE,19.51,NA,2006,BR
2007-06-30,320800000.0,549800000.0,NA,2137900000.0,2137900000.0,216700000.0,1817100000.0,345600000.0,197100000.0,91500000.0,88600000.0,90300000.0,-1.0,NA,139344068,502700000.0,617700000.0,139344068,1400000.0,1148800000.0,NYSE,18.5,15.37,2007,BR
2008-06-30,356800000.0,601100000.0,NA,2151600000.0,2207500000.0,244300000.0,1850700000.0,383800000.0,192200000.0,89900000.0,198300000.0,248200000.0,-1.0,NA,140500000,415400000.0,447900000.0,140400000,1400000.0,1193700000.0,NYSE,18.5,21.76,2008,BR
2009-06-30,350300000.0,575200000.0,NA,2111600000.0,2149300000.0,224900000.0,1799000000.0,366200000.0,223300000.0,75300000.0,280900000.0,432300000.0,0.0,NA,141800000,381000000.0,324100000.0,139300000,1400000.0,1233100000.0,NYSE,21.32,23.28,2009,BR
2010-06-30,351200000.0,592800000.0,NA,2209200000.0,2209200000.0,241600000.0,1858000000.0,351900000.0,190000000.0,91300000.0,412600000.0,546900000.0,0.0,NA,145900000,354300000.0,324100000.0,129200000,1500000.0,1131200000.0,NYSE,NA,24.8,2010,BR
2011-06-30,279800000.0,549800000.0,NA,2166900000.0,2166900000.0,270000000.0,1887100000.0,279800000.0,169600000.0,119000000.0,241500000.0,642200000.0,0.0,NA,149600000,406600000.0,124300000.0,123700000,1500000.0,921600000.0,NYSE,NA,23.43,2011,BR
2012-06-30,288500000.0,588400000.0,NA,2303500000.0,2303500000.0,299900000.0,2015000000.0,214200000.0,123600000.0,102200000.0,320500000.0,686100000.0,0.0,NA,152900000,370700000.0,524400000.0,124800000,1500000.0,1374900000.0,NYSE,24.43,NA,2012,BR
2013-06-30,339400000.0,663000000.0,NA,2430800000.0,2430800000.0,323600000.0,2091400000.0,336900000.0,212100000.0,143100000.0,266000000.0,811300000.0,4500000.0,NA,154500000,442400000.0,524500000.0,119000000,1600000.0,1340500000.0,NYSE,NA,NA,2013,BR
2014-06-30,420600000.0,796600000.0,NA,2558000000.0,2558000000.0,376000000.0,2137400000.0,419200000.0,263000000.0,116300000.0,347600000.0,973900000.0,4900000.0,NA,154500000,424800000.0,524100000.0,119500000,1600000.0,1485800000.0,NYSE,NA,NA,2014,BR
2015-06-30,469200000.0,866000000.0,NA,2694200000.0,2694200000.0,396800000.0,2225000000.0,464300000.0,287100000.0,115900000.0,324100000.0,1132000000.0,4900000.0,NA,154500000,444500000.0,689400000.0,118200000,1600000.0,1617200000.0,NYSE,NA,NA,2015,BR
2016-06-30,500200000.0,921100000.0,NA,2897000000.0,2897000000.0,420900000.0,2396800000.0,497300000.0,307500000.0,133200000.0,727700000.0,1297800000.0,2500000.0,NA,154500000,453400000.0,897600000.0,118300000,1600000.0,1943100000.0,NYSE,NA,NA,2016,BR
2017-06-30,531600000.0,1033000000.0,NA,4142600000.0,4142600000.0,501400000.0,3611000000.0,532800000.0,326800000.0,167200000.0,271100000.0,1469400000.0,2600000.0,NA,154500000,589500000.0,1102100000.0,116500000,1600000.0,2106000000.0,NYSE,NA,NA,2017,BR
2018-06-30,594900000.0,1160300000.0,NA,4329900000.0,4329900000.0,565400000.0,3735000000.0,603400000.0,427900000.0,191800000.0,263800000.0,1727000000.0,2600000.0,NA,154400000,615000000.0,1053400000.0,116300000,1600000.0,2147800000.0,NYSE,NA,107.815,2018,BR
2019-06-30,652800000.0,1230300000.0,NA,4362200000.0,4362200000.0,577500000.0,3709400000.0,653200000.0,482100000.0,133700000.0,273200000.0,2087700000.0,2600000.0,NA,154500000,664000000.0,1470400000.0,114300000,1600000.0,2598000000.0,NYSE,91.32,NA,2019,BR
2020-06-30,624900000.0,1263900000.0,NA,4529000000.0,4529000000.0,639000000.0,3904100000.0,642000000.0,462500000.0,151800000.0,476600000.0,2302600000.0,2600000.0,NA,154400000,711300000.0,1387600000.0,115100000,1600000.0,2734200000.0,NYSE,NA,1.215,2020,BR
2021-06-30,678600000.0,1422900000.0,NA,4993700000.0,4993700000.0,744300000.0,4315100000.0,753700000.0,547500000.0,248900000.0,274500000.0,2583800000.0,2700000.0,NA,154400000,820300000.0,3887600000.0,116100000,1600000.0,5696800000.0,NYSE,-1,0,2021,BR
1985-12-31,12800000.0,-1.0,NA,10000000.0,10000000.0,-1.0,-2800000.0,12800000.0,5000000.0,NA,-1.0,-1200000.0,-1.0,-1.0,19400000,-1.0,49900000.0,19400000,-1.0,139100000.0,NYSE,-1,0,1985,PEAK
1986-12-31,37500000.0,-1.0,NA,28800000.0,28800000.0,-1.0,-8700000.0,37500000.0,13000000.0,NA,-1.0,-600000.0,-1.0,-1.0,32584000,-1.0,116000000.0,32584000,-1.0,283000000.0,NYSE,-1,0,1986,PEAK
1987-12-31,51700000.0,-1.0,NA,39600000.0,39600000.0,-1.0,-12100000.0,51700000.0,14200000.0,NA,-1.0,-6400000.0,-1.0,-1.0,32628000,-1.0,79300000.0,32628000,-1.0,240800000.0,NYSE,-1,0,1987,PEAK
1988-12-31,75000000.0,-1.0,NA,53200000.0,53200000.0,-1.0,-21800000.0,75000000.0,13700000.0,NA,-1.0,-14300000.0,-1.0,-1.0,32668000,-1.0,159000000.0,32668000,-1.0,312900000.0,NYSE,-1,0,1988,PEAK
1989-12-31,80800000.0,-1.0,NA,62500000.0,62500000.0,7400000.0,-18300000.0,80800000.0,13800000.0,NA,-1.0,-25300000.0,-1.0,-1.0,36800000,-1.0,167200000.0,36800000,-1.0,334700000.0,NYSE,-1,0,1989,PEAK
1990-12-31,91600000.0,-1.0,NA,72100000.0,72100000.0,8000000.0,-19500000.0,91600000.0,23200000.0,NA,-1.0,-35300000.0,-1.0,-1.0,45928000,-1.0,174900000.0,45928000,-1.0,394800000.0,NYSE,-1,0,1990,PEAK
1991-12-31,107900000.0,-1.0,NA,79400000.0,79400000.0,-1.0,-28500000.0,107900000.0,26500000.0,NA,-1.0,245900000.0,-1.0,-1.0,46246000,-1.0,212400000.0,46246000,-1.0,423700000.0,NYSE,-1,0,1991,PEAK
1992-12-31,108600000.0,-1.0,NA,83700000.0,83700000.0,-1.0,-24900000.0,108600000.0,35700000.0,NA,-1.0,299500000.0,-1.0,-1.0,52888000,-1.0,179600000.0,52888000,-1.0,451000000.0,NYSE,-1,0,1992,PEAK
1993-12-31,117800000.0,-1.0,NA,92500000.0,92500000.0,-1.0,-25300000.0,117800000.0,44100000.0,NA,-1.0,279700000.0,-1.0,-1.0,53246000,-1.0,235800000.0,53246000,-1.0,505700000.0,NYSE,-1,0,1993,PEAK
1994-12-31,53562000.0,-1.0,NA,99000000.0,98996000.0,-1.0,45434000.0,53562000.0,49977000.0,NA,-1.0,-62379000.0,-1.0,-1.0,53468000,-1.0,20581000.0,53468000,26733000.0,289984000.0,NYSE,-1,0,1994,PEAK
1995-12-31,60395000.0,-1.0,NA,105700000.0,105696000.0,-1.0,45301000.0,60395000.0,80266000.0,NA,2000000.0,-42280000.0,-1.0,-1.0,57148000,-1.0,145090000.0,57148000,28574000.0,484550000.0,NYSE,-1,0,1995,PEAK
1996-12-31,64017000.0,-1.0,NA,120400000.0,120393000.0,-1.0,56376000.0,64017000.0,60641000.0,NA,2811000.0,-47544000.0,-1.0,-1.0,57356000,-1.0,112034000.0,57356000,28678000.0,448840000.0,NYSE,-1,NA,1996,PEAK
1997-12-31,66446000.0,-1.0,NA,130500000.0,128503000.0,-1.0,62057000.0,66446000.0,64789000.0,NA,4084000.0,-54681000.0,-1.0,-1.0,60432000,-1.0,452858000.0,60432000,30216000.0,895127000.0,NYSE,NA,NA,1997,PEAK
1998-12-31,115407000.0,156496000.0,NA,161549000.0,161549000.0,-1.0,46142000.0,115407000.0,87167000.0,NA,4504000.0,-56724000.0,-1.0,-1.0,61976000,-1.0,709045000.0,61976000,30987000.0,1304464000.0,NYSE,NA,NA,1998,PEAK
1999-12-31,149099000.0,206843000.0,NA,235100000.0,224793000.0,-1.0,75694000.0,149099000.0,96225000.0,NA,7696000.0,-66676000.0,-1.0,-1.0,102842000,-1.0,1179507000.0,102842000,51421000.0,2379764000.0,NYSE,NA,NA,1999,PEAK
2000-12-31,216213000.0,302069000.0,NA,341563000.0,329807000.0,13266000.0,113594000.0,216213000.0,133767000.0,NA,58623000.0,-107988000.0,-1.0,-1.0,101747804,14920000.0,1158928000.0,101747804,50874000.0,2303483000.0,NYSE,NA,NA,2000,PEAK
2001-12-31,205018000.0,302355000.0,NA,333692000.0,332460000.0,13239000.0,127442000.0,205018000.0,121166000.0,NA,8408000.0,-176945000.0,-1.0,-1.0,112774000,20940000.0,1057752000.0,112774000,56387000.0,2304476000.0,NYSE,NA,NA,2001,PEAK
2002-12-31,223526000.0,326856000.0,NA,359576000.0,359576000.0,18408000.0,136050000.0,223526000.0,137380000.0,NA,8495000.0,-252914000.0,-1.0,-1.0,118939200,22382000.0,1333848000.0,118939200,59470000.0,2614737000.0,NYSE,NA,NA,2002,PEAK
2003-12-31,257663000.0,361489000.0,NA,400183000.0,400183000.0,24731000.0,142520000.0,257663000.0,158585000.0,NA,17768000.0,-318678000.0,-1.0,-1.0,131039800,16471000.0,1407284000.0,131039800,131040000.0,2847901000.0,NYSE,NA,NA,2003,PEAK
2004-12-31,259186000.0,385429000.0,NA,428684000.0,428684000.0,36031000.0,169498000.0,259186000.0,169040000.0,NA,20555000.0,-391770000.0,-1.0,-1.0,133658318,14834000.0,1486206000.0,133658318,133658000.0,2905648000.0,NYSE,NA,NA,2004,PEAK
2005-12-31,279292000.0,418293000.0,NA,477276000.0,477276000.0,32067000.0,197984000.0,279292000.0,173057000.0,NA,21342000.0,-467102000.0,-1.0,-1.0,136193764,13313000.0,1956946000.0,136193764,136194000.0,3356712000.0,NYSE,NA,348.816,2005,PEAK
2006-12-31,338316000.0,529901000.0,NA,619087000.0,619087000.0,47370000.0,280771000.0,338316000.0,417547000.0,NA,60687000.0,-316369000.0,-1.0,57496000.0,198599054,31026000.0,5516447000.0,198599054,198599000.0,8810483000.0,NYSE,NA,NA,2006,PEAK
2007-12-31,450681000.0,795959000.0,NA,982509000.0,982509000.0,70930000.0,531828000.0,450681000.0,589015000.0,NA,96269000.0,-120920000.0,-1.0,171000.0,216818780,44892000.0,5209207000.0,216818780,216819000.0,9312916000.0,NYSE,NA,NA,2007,PEAK
2008-12-31,442868000.0,833186000.0,NA,1025818000.0,1025818000.0,75686000.0,582950000.0,574960000.0,448495000.0,NA,57562000.0,-130068000.0,0.0,-1.0,253929108,34211000.0,5937456000.0,253929108,253601000.0,11138727000.0,NYSE,NA,NA,2008,PEAK
2009-12-31,471100000.0,971132000.0,NA,1032884000.0,1157030000.0,180449000.0,685930000.0,403651000.0,130199000.0,NA,112259000.0,-515450000.0,0.0,-1.0,293548162,43726000.0,5456143000.0,293548162,293548000.0,11236680000.0,NYSE,NA,NA,2009,PEAK
2010-12-31,649858000.0,1044858000.0,NA,1255134000.0,1255134000.0,83048000.0,605276000.0,677577000.0,330709000.0,NA,1036701000.0,-775476000.0,0.0,-1.0,370924887,34504000.0,4646345000.0,370924887,370925000.0,12603712000.0,NYSE,NA,NA,2010,PEAK
2011-12-31,1052230000.0,1505214000.0,NA,1725386000.0,1725386000.0,96150000.0,673156000.0,924168000.0,538891000.0,NA,33506000.0,-1024274000.0,0.0,-1.0,408629444,26681000.0,7722619000.0,408629444,408629000.0,16756101000.0,NYSE,NA,NA,2011,PEAK
2012-12-31,1179025000.0,1616724000.0,NA,1804169000.0,1900722000.0,79454000.0,721697000.0,1173923000.0,832540000.0,NA,247673000.0,-1067367000.0,-1.0,-1.0,453191321,340444000.0,8693820000.0,453191321,453191000.0,19245057000.0,NYSE,NA,NA,2012,PEAK
2013-12-31,1269051000.0,1801596000.0,NA,1997382000.0,2099878000.0,109233000.0,830827000.0,1287267000.0,970837000.0,NA,300556000.0,-1053215000.0,-1.0,-1.0,456960648,396413000.0,8661627000.0,456960648,456961000.0,19384927000.0,NYSE,NA,NA,2013,PEAK
2014-12-31,1339506000.0,1881676000.0,NA,2153782000.0,2266279000.0,82175000.0,926773000.0,1333180000.0,922233000.0,NA,183810000.0,-1132541000.0,-1.0,-1.0,459746267,392203000.0,8921257000.0,459746267,459746000.0,19656554000.0,NYSE,NA,NA,2014,PEAK
2015-12-31,1323130000.0,1929937000.0,NA,2415954000.0,2544312000.0,96022000.0,1221182000.0,-87251000.0,-559235000.0,NA,346500000.0,-2738414000.0,-1.0,-1.0,465488492,434817000.0,10671571000.0,465488492,465488000.0,20015214000.0,NYSE,NA,NA,2015,PEAK
2016-12-31,719176000.0,1390895000.0,NA,1995014000.0,2129294000.0,103611000.0,1410118000.0,831687000.0,627747000.0,NA,94730000.0,-3089734000.0,-1.0,-1.0,468081489,356892000.0,8289777000.0,468081489,468081000.0,13837372000.0,NYSE,31.1,23.41,2016,PEAK
2017-12-31,558629000.0,1182127000.0,NA,1705882000.0,1848378000.0,88772000.0,1289749000.0,718116000.0,414169000.0,NA,55306000.0,-3370520000.0,-1.0,-1.0,469435678,40733000.0,6863390000.0,469435678,469436000.0,12164395000.0,NYSE,23.18,32,2017,PEAK
2018-12-31,495450000.0,1141651000.0,NA,1846689000.0,1846689000.0,96702000.0,1351239000.0,1324557000.0,1061093000.0,NA,110790000.0,-2927196000.0,-1.0,-1.0,477496499,48171000.0,5487805000.0,477496499,477496000.0,11432244000.0,NYSE,31.18,NA,2018,PEAK
2019-12-31,365058000.0,1118013000.0,NA,1997383000.0,1997383000.0,92966000.0,1632325000.0,277043000.0,45530000.0,NA,144232000.0,-3601199000.0,-1.0,-1.0,505221643,59417000.0,6258613000.0,505221643,505222000.0,12343671000.0,NYSE,NA,30.99,2019,PEAK
2020-12-31,215148000.0,862334000.0,NA,1644875000.0,1644875000.0,93237000.0,1429727000.0,436019000.0,413563000.0,NA,44226000.0,-3976232000.0,-1.0,-1.0,538405393,42269000.0,6168389000.0,538405393,538405000.0,12956734000.0,NYSE,NA,0.6,2020,PEAK
1996-12-31,-601284000.0,605421000.0,NA,1616296000.0,1616296000.0,495323000.0,2217580000.0,-601284000.0,-625960000.0,206701000.0,41960000.0,-627892000.0,-1.0,28524000.0,117451992,297743000.0,515008000.0,117451992,288000.0,1053727000.0,NYSE,NA,NA,1996,DGX
1997-12-31,74700000.0,653200000.0,NA,1528700000.0,1528700000.0,502100000.0,1454000000.0,74700000.0,-22300000.0,244900000.0,161700000.0,-650300000.0,-1.0,30400000.0,119944000,-1.0,482200000.0,119944000,0.0,1023900000.0,NYSE,NA,54.375,1997,DGX
1998-12-31,94300000.0,644700000.0,NA,1458600000.0,1458600000.0,481600000.0,1364300000.0,94300000.0,26900000.0,242300000.0,202900000.0,-623500000.0,-1.0,31200000.0,120108000,-1.0,413400000.0,120108000,0.0,981300000.0,NYSE,NA,896.875,1998,DGX
1999-12-31,152000000.0,886200000.0,NA,2205200000.0,2205200000.0,643400000.0,2053200000.0,152000000.0,-3400000.0,626500000.0,27300000.0,-627000000.0,-1.0,52300000.0,176556000,-1.0,1171400000.0,176556000,400000.0,2034500000.0,NYSE,NA,254.175,1999,DGX
2000-12-31,317817000.0,1453556000.0,NA,3421162000.0,3421162000.0,1001443000.0,3103345000.0,317817000.0,102052000.0,689582000.0,171477000.0,-525111000.0,-1.0,44274000.0,186164000,-1.0,760705000.0,186164000,465000.0,1792500000.0,NYSE,NA,NA,2000,DGX
2001-12-31,411390000.0,1476177000.0,NA,3627771000.0,3627771000.0,1018680000.0,3216381000.0,411390000.0,162303000.0,657219000.0,122332000.0,-362926000.0,0.0,49906000.0,192048000,508340000.0,820337000.0,192048000,960000.0,2156324000.0,NYSE,41.395,26.26,2001,DGX
2002-12-31,592449000.0,1675663000.0,NA,4108051000.0,4108051000.0,1074841000.0,3515602000.0,592449000.0,322154000.0,609945000.0,96777000.0,-40772000.0,0.0,60899000.0,195926000,522131000.0,796507000.0,195926000,980000.0,2565370000.0,NYSE,30.4,NA,2002,DGX
2003-12-31,795434000.0,1969335000.0,NA,4737958000.0,4737958000.0,1165700000.0,3942524000.0,795434000.0,436717000.0,649850000.0,154958000.0,380559000.0,0.0,72484000.0,205628000,609187000.0,1028707000.0,205628000,1068000.0,3423401000.0,NYSE,41.25,49.87,2003,DGX
2004-12-31,901440000.0,2135889000.0,NA,5126601000.0,5126601000.0,1227746000.0,4225161000.0,901440000.0,499195000.0,668987000.0,73302000.0,818734000.0,0.0,75327000.0,202222000,649281000.0,724021000.0,202222000,1068000.0,3012672000.0,NYSE,NA,NA,2004,DGX
2005-12-31,968111000.0,2246376000.0,NA,5503711000.0,5503711000.0,1257775000.0,4535600000.0,968111000.0,546277000.0,764453000.0,92130000.0,1292510000.0,0.0,77939000.0,198455000,732907000.0,1255386000.0,198455000,2137000.0,4018370000.0,NYSE,NA,51.47,2005,DGX
2006-12-31,1128007000.0,2572653000.0,NA,6268659000.0,6268659000.0,1433733000.0,5140652000.0,1128007000.0,586421000.0,215721000.0,149640000.0,1800255000.0,0.0,78564000.0,193949000,774414000.0,1239105000.0,193949000,2138000.0,4258276000.0,NYSE,NA,NA,2006,DGX
2007-12-31,1091336000.0,2735059000.0,NA,6704907000.0,6704907000.0,1612858000.0,5613571000.0,1091336000.0,339939000.0,205067000.0,167594000.0,2057744000.0,0.0,95234000.0,194149127,881967000.0,3377212000.0,194149127,2137000.0,6701454000.0,NYSE,NA,NA,2007,DGX
2008-12-31,1222376000.0,2993291000.0,NA,7249447000.0,7249447000.0,1736934000.0,6027071000.0,1204428000.0,581490000.0,191219000.0,253946000.0,2561679000.0,259851000.0,102125000.0,218819000,832873000.0,3078089000.0,195080000,2141000.0,6682985000.0,NYSE,NA,57.24,2008,DGX
2009-12-31,1359111000.0,3133768000.0,NA,7455243000.0,7455243000.0,1747618000.0,6096132000.0,1374518000.0,729111000.0,207327000.0,534256000.0,3216639000.0,0.0,91386000.0,214110000,827343000.0,2936792000.0,183293000,2141000.0,6926431000.0,NYSE,59.07,56.72,2009,DGX
2010-12-31,1295535000.0,3051678000.0,NA,7368925000.0,7368925000.0,1707673000.0,6073390000.0,1331837000.0,720894000.0,212494000.0,449301000.0,3867420000.0,0.0,76572000.0,214173000,845299000.0,2641160000.0,170717000,2142000.0,6674640000.0,NYSE,NA,58.4,2010,DGX
2011-12-31,995048000.0,3115157000.0,NA,7510490000.0,7510490000.0,1814315000.0,6515442000.0,1029581000.0,470567000.0,215340000.0,164886000.0,4263599000.0,0.0,89132000.0,214607000,906455000.0,3370522000.0,157420000,2146000.0,7063394000.0,NYSE,62,NA,2011,DGX
2012-12-31,1200797000.0,3017863000.0,NA,7382562000.0,7382562000.0,1745200000.0,6181765000.0,1236083000.0,555721000.0,203547000.0,295586000.0,4690378000.0,0.0,93050000.0,215075000,867010000.0,3354173000.0,158331000,2151000.0,7517220000.0,NYSE,56.32,NA,2012,DGX
2013-12-31,1001000000.0,2820000000.0,NA,7146000000.0,7146000000.0,1704000000.0,6145000000.0,1510000000.0,849000000.0,258000000.0,187000000.0,5358000000.0,0.0,91000000.0,215000000,852000000.0,3120000000.0,144000000,2000000.0,7068000000.0,NYSE,59.98,NA,2013,DGX
